model,ins_id,param_id,length,format,correct,order,ori,total_score
Qwen2.5-14B-Instruct,3,0,3,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,3,1,3,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,3,2,3,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,3,3,3,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,3,4,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,0,3,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,1,3,0.0,1.0,1.0,1.0,0.7142857142857143
Qwen2.5-14B-Instruct,4,2,3,0.0,0.7083333333333333,1.0,1.0,0.6309523809523808
Qwen2.5-14B-Instruct,4,3,3,0.75,0.525,1.0,1.0,0.7928571428571428
Qwen2.5-14B-Instruct,4,4,3,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,0,0,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,0,1,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,0,2,6,1.0,0.8250000000000001,1.0,1.0,0.9500000000000001
Qwen2.5-14B-Instruct,0,3,6,1.0,0.65625,1.0,1.0,0.9017857142857143
Qwen2.5-14B-Instruct,0,4,6,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,0,6,1.0,0.30000000000000004,1.0,1.0,0.7999999999999999
Qwen2.5-14B-Instruct,1,1,6,0.0,0.7000000000000001,1.0,1.0,0.6285714285714287
Qwen2.5-14B-Instruct,1,2,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,3,6,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-14B-Instruct,1,4,6,0.0,0.4375,1.0,1.0,0.5535714285714286
Qwen2.5-14B-Instruct,2,0,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,1,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,2,6,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,2,3,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,2,4,6,1.0,0.8250000000000001,1.0,1.0,0.9500000000000001
Qwen2.5-14B-Instruct,3,0,6,1.0,0.525,1.0,1.0,0.8642857142857142
Qwen2.5-14B-Instruct,3,1,6,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,2,6,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-14B-Instruct,3,3,6,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,3,4,6,0.0,0.65,1.0,1.0,0.6142857142857142
Qwen2.5-14B-Instruct,4,0,6,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,4,1,6,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,2,6,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-14B-Instruct,4,3,6,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-14B-Instruct,4,4,6,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,0,0,13,1.0,0.65,1.0,1.0,0.9
Qwen2.5-14B-Instruct,0,1,13,1.0,0.5833333333333333,1.0,1.0,0.8809523809523808
Qwen2.5-14B-Instruct,0,2,13,1.0,0.30000000000000004,1.0,1.0,0.7999999999999999
Qwen2.5-14B-Instruct,0,3,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,4,13,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,1,0,13,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,1,1,13,1.0,0.30000000000000004,1.0,1.0,0.7999999999999999
Qwen2.5-14B-Instruct,1,2,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,3,13,1.0,0.30000000000000004,1.0,1.0,0.7999999999999999
Qwen2.5-14B-Instruct,1,4,13,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,0,13,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,2,1,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,2,2,13,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,2,3,13,1.0,0.8250000000000001,1.0,1.0,0.9500000000000001
Qwen2.5-14B-Instruct,2,4,13,1.0,0.4375,1.0,1.0,0.8392857142857143
Qwen2.5-14B-Instruct,3,0,13,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,3,1,13,0.75,0.65,1.0,1.0,0.8285714285714285
Qwen2.5-14B-Instruct,3,2,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,3,13,1.0,0.2708333333333333,1.0,1.0,0.7916666666666666
Qwen2.5-14B-Instruct,3,4,13,1.0,0.4375,1.0,1.0,0.8392857142857143
Qwen2.5-14B-Instruct,4,0,13,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,4,1,13,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-14B-Instruct,4,2,13,0.75,0.65,1.0,1.0,0.8285714285714285
Qwen2.5-14B-Instruct,4,3,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,4,13,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,0,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,1,28,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,0,2,28,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,0,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,0,4,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,0,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,1,28,1.0,0.30000000000000004,1.0,1.0,0.7999999999999999
Qwen2.5-14B-Instruct,1,2,28,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,1,3,28,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,1,4,28,1.0,0.125,1.0,1.0,0.75
Qwen2.5-14B-Instruct,2,0,28,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,2,1,28,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,2,2,28,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,2,3,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,2,4,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,0,28,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,1,28,1.0,0.5625,1.0,1.0,0.875
Qwen2.5-14B-Instruct,3,2,28,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,3,3,28,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,3,4,28,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,4,0,28,1.0,0.78125,1.0,1.0,0.9375
Qwen2.5-14B-Instruct,4,1,28,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-14B-Instruct,4,2,28,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,4,3,28,0.75,0.34375,1.0,1.0,0.7410714285714286
Qwen2.5-14B-Instruct,4,4,28,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,0,0,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,0,1,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,2,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,0,3,60,0.75,0.47500000000000003,1.0,1.0,0.7785714285714286
Qwen2.5-14B-Instruct,0,4,60,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,1,0,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,1,1,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,2,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,1,3,60,0.0,0.30000000000000004,1.0,1.0,0.5142857142857143
Qwen2.5-14B-Instruct,1,4,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,2,0,60,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,2,1,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,2,2,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,2,3,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,2,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B-Instruct,3,0,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,1,60,1.0,0.125,0.0,0.0,0.32142857142857145
Qwen2.5-14B-Instruct,3,2,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,3,3,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,4,60,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,4,0,60,0.75,0.34375,1.0,1.0,0.7410714285714286
Qwen2.5-14B-Instruct,4,1,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,2,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,3,60,1.0,0.41666666666666663,1.0,1.0,0.8333333333333333
Qwen2.5-14B-Instruct,4,4,60,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,0,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,1,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,2,120,0.75,0.7083333333333333,1.0,1.0,0.8452380952380951
Qwen2.5-14B-Instruct,0,3,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,0,4,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,0,120,0.75,0.30000000000000004,1.0,1.0,0.7285714285714285
Qwen2.5-14B-Instruct,1,1,120,0.0,0.41666666666666663,1.0,1.0,0.5476190476190476
Qwen2.5-14B-Instruct,1,2,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,1,3,120,0.75,0.34375,1.0,1.0,0.7410714285714286
Qwen2.5-14B-Instruct,1,4,120,0.75,0.17500000000000002,1.0,1.0,0.6928571428571428
Qwen2.5-14B-Instruct,2,0,120,0.75,0.0,1.0,1.0,0.6428571428571429
Qwen2.5-14B-Instruct,2,1,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,2,2,120,0.75,0.41666666666666663,1.0,1.0,0.7619047619047619
Qwen2.5-14B-Instruct,2,3,120,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-14B-Instruct,2,4,120,1.0,0.34375,1.0,1.0,0.8125
Qwen2.5-14B-Instruct,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B-Instruct,3,1,120,0.75,0.5625,1.0,1.0,0.8035714285714286
Qwen2.5-14B-Instruct,3,2,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,3,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,3,4,120,1.0,0.17500000000000002,1.0,1.0,0.7642857142857142
Qwen2.5-14B-Instruct,4,0,120,0.75,0.34375,1.0,1.0,0.7410714285714286
Qwen2.5-14B-Instruct,4,1,120,0.75,0.125,0.0,0.0,0.25
Qwen2.5-14B-Instruct,4,2,120,0.75,0.0,1.0,1.0,0.6428571428571429
Qwen2.5-14B-Instruct,4,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
Qwen2.5-14B-Instruct,4,4,120,0.75,0.125,0.0,0.0,0.25
LWM-Text-1M,0,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,0,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,3,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,0,6,0.0,0.125,1.0,1.0,0.4642857142857143
LWM-Text-1M,0,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,0,6,0.0,0.0,1.0,1.0,0.42857142857142855
LWM-Text-1M,3,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,0,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,6,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,13,0.5,0.125,0.0,0.0,0.17857142857142858
LWM-Text-1M,1,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,1,13,0.75,0.125,0.0,0.0,0.25
LWM-Text-1M,3,2,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,0,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,13,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,0,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,28,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,2,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,2,3,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,2,4,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,3,0,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,3,1,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,3,2,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,3,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,60,0.25,0.125,0.0,0.0,0.10714285714285714
LWM-Text-1M,4,0,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,60,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,0,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,1,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,2,4,120,0.75,0.125,0.0,0.0,0.25
LWM-Text-1M,3,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,3,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,0,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,1,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,2,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,3,120,0.0,0.125,0.0,0.0,0.03571428571428571
LWM-Text-1M,4,4,120,0.0,0.125,0.0,0.0,0.03571428571428571
standard,0,0,3,1.0,1.0,1.0,1.0,1.0
standard,0,1,3,1.0,1.0,1.0,1.0,1.0
standard,0,2,3,1.0,1.0,1.0,1.0,1.0
standard,0,3,3,1.0,1.0,1.0,1.0,1.0
standard,0,4,3,1.0,1.0,1.0,1.0,1.0
standard,1,0,3,1.0,1.0,1.0,1.0,1.0
standard,1,1,3,1.0,1.0,1.0,1.0,1.0
standard,1,2,3,1.0,1.0,1.0,1.0,1.0
standard,1,3,3,1.0,1.0,1.0,1.0,1.0
standard,1,4,3,1.0,1.0,1.0,1.0,1.0
standard,2,0,3,1.0,1.0,1.0,1.0,1.0
standard,2,1,3,1.0,1.0,1.0,1.0,1.0
standard,2,2,3,1.0,1.0,1.0,1.0,1.0
standard,2,3,3,1.0,1.0,1.0,1.0,1.0
standard,2,4,3,1.0,1.0,1.0,1.0,1.0
standard,3,0,3,1.0,1.0,1.0,1.0,1.0
standard,3,1,3,1.0,1.0,1.0,1.0,1.0
standard,3,2,3,1.0,1.0,1.0,1.0,1.0
standard,3,3,3,1.0,1.0,1.0,1.0,1.0
standard,3,4,3,1.0,1.0,1.0,1.0,1.0
standard,4,0,3,1.0,1.0,1.0,1.0,1.0
standard,4,1,3,1.0,1.0,1.0,1.0,1.0
standard,4,2,3,1.0,1.0,1.0,1.0,1.0
standard,4,3,3,1.0,1.0,1.0,1.0,1.0
standard,4,4,3,1.0,1.0,1.0,1.0,1.0
standard,0,0,6,1.0,1.0,1.0,1.0,1.0
standard,0,1,6,1.0,1.0,1.0,1.0,1.0
standard,0,2,6,1.0,1.0,1.0,1.0,1.0
standard,0,3,6,1.0,1.0,1.0,1.0,1.0
standard,0,4,6,1.0,1.0,1.0,1.0,1.0
standard,1,0,6,1.0,1.0,1.0,1.0,1.0
standard,1,1,6,1.0,1.0,1.0,1.0,1.0
standard,1,2,6,1.0,1.0,1.0,1.0,1.0
standard,1,3,6,1.0,1.0,1.0,1.0,1.0
standard,1,4,6,1.0,1.0,1.0,1.0,1.0
standard,2,0,6,1.0,1.0,1.0,1.0,1.0
standard,2,1,6,1.0,1.0,1.0,1.0,1.0
standard,2,2,6,1.0,1.0,1.0,1.0,1.0
standard,2,3,6,1.0,1.0,1.0,1.0,1.0
standard,2,4,6,1.0,1.0,1.0,1.0,1.0
standard,3,0,6,1.0,1.0,1.0,1.0,1.0
standard,3,1,6,1.0,1.0,1.0,1.0,1.0
standard,3,2,6,1.0,1.0,1.0,1.0,1.0
standard,3,3,6,1.0,1.0,1.0,1.0,1.0
standard,3,4,6,1.0,1.0,1.0,1.0,1.0
standard,4,0,6,1.0,1.0,1.0,1.0,1.0
standard,4,1,6,1.0,1.0,1.0,1.0,1.0
standard,4,2,6,1.0,1.0,1.0,1.0,1.0
standard,4,3,6,1.0,1.0,1.0,1.0,1.0
standard,4,4,6,1.0,1.0,1.0,1.0,1.0
standard,0,0,13,1.0,1.0,1.0,1.0,1.0
standard,0,1,13,1.0,1.0,1.0,1.0,1.0
standard,0,2,13,1.0,1.0,1.0,1.0,1.0
standard,0,3,13,1.0,1.0,1.0,1.0,1.0
standard,0,4,13,1.0,1.0,1.0,1.0,1.0
standard,1,0,13,1.0,1.0,1.0,1.0,1.0
